@relation 'optdigits-weka.filters.unsupervised.instance.Randomize-S42_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.9-A5-M20'

@attribute -0.273input3-0.26input59-0.234input11-0.232input10-0.221input4... numeric
@attribute 0.259input6+0.254input15-0.245input61+0.234input7+0.234input14... numeric
@attribute '0.321input44+0.29 input45+0.267input36+0.254input37-0.254input39...' numeric
@attribute '0.238input62+0.22 input21+0.211input29-0.196input52+0.195input54...' numeric
@attribute '0.28 input50-0.265input56-0.239input63+0.229input42-0.222input16...' numeric
@attribute -0.286input19-0.278input26-0.259input27+0.256input50+0.221input16... numeric
@attribute '0.32 input53+0.273input24+0.233input16-0.215input43+0.197input18...' numeric
@attribute -0.302input13-0.28input22-0.273input52-0.253input53-0.221input12... numeric
@attribute -0.257input51-0.244input16+0.239input2+0.235input64-0.234input8... numeric
@attribute -0.352input41-0.305input49-0.269input33-0.222input6+0.213input2... numeric
@attribute 0.276input33+0.276input41+0.257input17+0.251input25+0.221input24... numeric
@attribute 0.323input17+0.257input25-0.25input60-0.233input56+0.224input62... numeric
@attribute -0.4input48-0.298input17-0.284input25-0.254input56+0.234input37... numeric
@attribute 0.278input28-0.264input17-0.261input46+0.236input27-0.225input25... numeric
@attribute -0.474input33+0.397input57+0.312input32+0.302input49-0.248input41... numeric
@attribute -0.371input25+0.349input5-0.255input17+0.246input32+0.239input10... numeric
@attribute 0.386input57-0.34input32-0.234input5-0.227input56-0.221input24... numeric
@attribute -0.363input37-0.273input46-0.252input22-0.243input38-0.239input30... numeric
@attribute 0.729input9-0.29input25-0.224input58-0.172input2-0.15input12... numeric
@attribute -0.376input9+0.328input8-0.23input12+0.224input16+0.222input26... numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
5.163632,4.890692,-3.010809,1.512683,-4.022519,2.549402,4.577519,-0.048178,-2.884635,0.237865,-3.231605,2.396619,-1.100796,-1.976568,-1.665272,0.504131,2.119804,-0.588856,0.190934,1.334256,3
3.409692,1.355274,0.315042,4.171021,2.029775,-0.033158,0.255196,1.677867,1.995337,-0.516441,-1.645715,1.712762,0.381883,0.74884,-0.143632,-1.169391,0.35896,0.810223,0.937801,1.320528,1
5.002971,0.355462,-0.890062,1.118392,-0.290936,-1.26523,1.869382,-0.274982,0.877612,1.941375,0.955312,-1.015421,-0.018122,1.385912,-0.205138,-0.550727,-0.23291,-1.347966,-0.519327,-1.637894,4
-2.802425,1.462331,-1.843242,2.39717,0.82617,-0.273838,0.36662,-0.186805,-0.067365,0.591616,0.966507,-0.525823,-0.063566,-2.065346,0.026166,2.240133,0.392688,-0.34911,-0.35036,0.396003,3
1.34031,-1.904611,-5.822512,-2.930448,0.519932,0.545798,-0.357411,-1.154555,0.335121,-0.97566,-0.58817,0.817296,-0.428446,0.175291,-0.398653,0.468965,-1.375696,0.087363,-0.163428,1.085651,0
-0.279832,-4.514241,-0.210822,-0.871675,-1.880969,1.055582,-0.904539,1.31233,-0.491584,-0.460246,-0.66043,0.377104,1.185087,-1.109742,0.86386,-0.780501,0.771235,0.24888,0.249666,-1.166135,6
3.131038,5.573883,0.031646,-2.187817,-4.582463,1.984969,0.204183,0.202706,-2.864828,0.319104,-1.155192,0.478761,-0.797511,-2.552183,-0.759456,0.685984,2.508267,-1.634091,0.804403,2.809327,7
1.62679,3.611307,-1.892027,-0.181986,-1.064855,-1.240922,0.777664,-1.060242,0.013812,-0.697584,-0.218528,-1.680642,-0.193187,0.906427,0.278864,-1.207614,-0.351764,-0.374191,0.202233,-1.468123,9
0.84208,-1.959629,-4.079568,-1.406777,0.287052,-0.000252,-0.366143,-0.640617,-0.125235,-0.647656,-0.743986,0.202584,0.220733,-0.421689,0.539739,-0.547492,-0.999582,1.244164,0.211804,-0.012271,0
-1.296345,1.898186,2.163008,-1.314917,1.279278,1.229237,-1.850839,-0.208625,0.61113,2.995092,1.881825,-0.365224,-0.73031,2.019008,-0.419024,-1.570416,0.873833,1.057777,0.78777,-0.163268,7
-0.974156,3.806922,0.562378,-2.293294,-1.049063,-0.395608,0.038604,0.557252,1.212831,-0.145136,0.619061,0.253731,0.967132,3.6385,-0.851372,-2.405723,1.005285,-1.968006,1.02148,-0.535106,4
-1.706018,0.027964,-0.220846,3.344304,0.569341,0.074806,-0.53624,1.186144,-0.710733,0.712513,1.523397,-0.325985,0.418654,-1.106004,0.11554,1.298519,-0.009563,-0.41198,-0.212761,0.535575,3
-3.386753,0.971759,-1.601435,2.283533,0.53509,1.114708,-0.209177,0.607361,0.08948,0.305076,0.773563,0.132304,0.972182,-1.601172,0.752639,0.252992,-0.108494,0.90066,0.26115,0.026102,3
-0.309368,0.332614,1.264128,0.254766,0.486522,-1.343015,-0.960163,0.309039,-1.794454,-1.346527,-0.747587,0.4955,0.539792,1.128151,-0.260338,-0.343535,-0.919771,-0.067215,-0.133096,-0.206559,8
1.71744,-3.270726,-2.313739,-0.6132,0.132882,-0.486334,-0.369181,-2.329054,-0.683022,0.513567,-0.886314,0.974658,-0.820021,-0.550608,-0.696594,1.23773,0.511905,0.654382,-0.563421,-0.200155,0
1.66669,-1.91337,-2.909914,-1.484718,-0.014807,-0.108303,-0.542866,-0.61531,-0.878123,0.097982,-1.307632,-0.520014,-0.832441,-0.624532,0.025188,-0.314588,-0.790304,1.450687,0.025492,-1.050436,0
3.281102,5.302407,-0.083499,-0.35219,-1.270556,1.309531,-1.122011,-0.617245,0.850432,-0.435549,-0.528609,-0.500989,0.107203,0.042248,0.176963,-0.202946,-0.909372,-1.191792,-0.517933,-1.616392,7
0.32596,0.784621,4.554273,1.319932,0.921386,-0.951754,-0.733911,-1.255445,-1.546241,0.330352,0.286328,0.341865,-0.287661,0.310376,-0.434052,0.283546,-0.163458,0.596387,-0.228804,-0.381194,1
-3.854003,0.767579,-0.053573,-0.353099,-1.536688,0.663189,0.037189,-1.82972,1.319426,-1.647442,0.205238,1.689598,1.573759,-0.403094,0.311115,1.067545,0.304536,0.464327,-0.114229,0.045702,2
3.449871,1.0332,-0.605277,4.440863,1.853816,-0.794635,1.147373,1.205493,1.980364,-0.172563,-1.662901,1.390752,0.186662,0.857506,-0.18904,-1.002043,0.405168,0.800221,0.618863,0.615155,1
-0.894419,0.645245,0.037776,-0.327149,1.501543,-0.391125,-0.341815,0.86329,-1.792464,-0.726913,-0.214522,-1.028937,0.597107,1.096677,0.303133,-1.115352,-1.930217,-1.282777,0.128501,0.197158,8
-0.547404,0.357635,-0.777092,0.975494,1.011268,-0.821419,0.807211,1.120052,-2.504079,-0.68863,-1.424306,-2.181205,-1.081304,-1.171498,0.407655,-0.314396,-0.747311,-0.395388,-0.238573,-0.102398,5
2.120739,0.72221,1.804314,3.369188,1.192987,-2.418375,1.235972,-0.522396,-0.156751,0.347266,-0.091892,-0.12655,-0.048917,0.589164,-0.437564,0.548773,0.305958,-0.72824,-0.616567,0.051094,1
-1.3116,-1.035379,-2.096436,3.092199,-0.888856,0.419924,-0.451231,1.904087,-0.79571,1.272566,1.623683,-1.710489,-1.472194,-0.566512,0.037918,-0.23672,0.592089,1.340243,-0.116449,-1.064944,5
1.60244,2.057716,1.819649,3.575629,2.110754,1.332091,-1.240698,0.243856,1.120502,-1.169089,-1.561743,2.619943,1.470916,0.566728,0.360225,-0.369425,-0.182138,-0.7423,0.234574,0.802389,1
2.213955,0.892675,3.582107,-0.566703,0.961163,-1.533519,-1.26648,-0.175962,-1.184518,-0.273902,-0.608261,0.84112,-1.591127,1.785439,-1.368993,-0.437412,0.682303,1.193511,0.444403,0.561966,1
1.718848,5.928774,0.274929,-2.92177,-4.187691,0.168546,1.176187,-0.106795,-2.395106,-0.689623,-1.163911,0.982018,-1.081887,-0.272668,-1.462222,0.012202,2.650497,-0.616989,0.66364,2.496368,7
1.074203,5.159375,0.993353,0.257297,-0.274202,0.540256,-2.56316,-1.096296,0.183415,-0.388233,0.65256,0.029354,-1.032055,0.900231,-0.064192,-0.287834,-0.054714,1.346202,0.357205,-0.335207,7
3.854476,2.135576,-0.817198,0.120893,-0.180504,0.564869,-1.169399,-0.008703,1.309824,-0.383076,-0.746387,-0.090456,0.826723,-1.576713,0.610509,0.950565,-1.052018,-0.77145,-0.873144,-1.070551,7
-0.125222,-3.416816,-2.746557,-0.409468,-1.417229,0.790339,-1.445607,-1.106074,-0.255568,0.210486,-0.110227,1.292988,-0.404356,0.129909,-0.310794,0.098431,1.049396,1.555758,-0.107464,-0.890943,0
-0.048708,3.320419,1.108831,-0.27409,-0.043092,1.040848,-3.308097,-1.156563,1.489304,0.763423,1.966148,-0.245218,0.540042,-0.650806,1.146637,0.316349,0.265356,1.098804,0.296808,0.015373,7
4.752497,-1.32865,0.519558,-1.479442,-0.438961,-1.074474,-0.00073,-0.412438,1.549815,1.103375,0.442279,-0.575819,0.718034,-0.26078,0.439286,0.295241,0.063095,-0.696426,-0.367586,-1.160822,4
-1.071114,1.732284,0.38475,3.190995,1.001359,0.086126,-0.307964,-0.718256,-0.994326,-0.929647,-0.809019,0.363224,0.815434,-1.020439,0.537755,0.119416,-1.228573,0.385222,-0.483934,-0.161388,3
1.509407,-3.892721,1.935029,-0.658303,-0.177816,-1.055064,0.428833,0.052021,-0.597161,-0.41836,-1.597683,0.740514,-0.200258,-0.974114,-0.425857,1.199153,0.20386,0.733912,-0.46613,-0.123964,6
0.362809,-4.565804,-0.168052,-1.24888,-1.893286,0.368709,-1.841266,1.840233,-0.071424,-0.686298,0.557415,0.93642,0.72428,-0.929519,0.191168,1.41531,0.622216,-0.190849,-0.931055,-0.05064,6
0.701865,-3.183387,-2.734229,-0.755958,-0.532109,0.229309,-1.205807,-0.671559,-0.470081,0.751862,-0.104858,0.7605,-0.333643,0.535099,-0.353627,-0.569845,0.628695,1.136457,0.322072,-0.690671,0
3.663382,3.981613,-1.059622,1.354184,-1.193426,0.694765,0.413671,0.215654,0.533423,-0.469544,-1.151704,-0.346992,0.227211,-1.019943,0.367677,0.130144,-0.555686,-0.92328,-0.820887,-1.951019,7
1.181072,0.944177,3.479093,2.753132,0.849425,-2.541638,1.463793,-0.231586,-0.178677,-0.845317,-0.630972,1.463377,-0.454563,1.369585,-0.895583,0.584514,0.653035,0.944425,-0.316228,0.175324,1
-1.627055,1.090261,-0.033775,-1.180835,0.259948,-3.338776,2.178376,-0.012796,-0.781069,-0.408891,0.166425,-1.841509,-0.340221,-0.355493,0.062134,0.483246,-0.289096,0.312347,0.173922,0.624296,5
-4.471344,-0.364563,2.362776,-0.168683,-1.453103,0.854521,1.505168,-1.209669,1.154325,0.070558,-0.14852,0.757511,2.046065,-0.094079,0.69641,-0.777223,0.984058,0.617064,0.251379,-0.367081,2
0.905939,-2.487061,-4.056471,-1.994029,0.280837,-0.432854,-0.253999,-1.671161,-0.084602,-0.00646,-0.656323,0.289422,0.051987,-0.538745,0.039093,0.153441,-0.399279,0.549776,0.090955,0.496571,0
0.763233,0.420994,4.053817,1.727951,0.822542,-2.14114,0.557511,-0.367178,-0.525066,0.196606,0.601543,0.30726,0.063754,0.256827,-0.075863,0.56789,0.182586,0.668266,-0.178115,0.339265,1
-2.248216,-0.162309,0.411744,0.719939,-2.455726,-0.384598,0.646054,-2.629912,1.306053,-1.611899,-0.447022,0.190021,0.751982,-0.236334,0.235064,1.086817,0.379756,-0.708038,-0.579403,0.036323,2
0.101437,-5.186304,4.084017,4.531224,-4.900223,3.026352,-2.066055,0.742269,2.151651,-0.054393,0.766566,-3.801385,-9.259254,1.129379,-3.540798,3.376583,-3.76522,-0.597673,0.007939,3.723684,6
1.944388,-1.295096,-1.318402,-0.25039,0.984534,-0.559856,-0.596306,-2.165065,-1.864771,1.189943,-0.987636,-1.084086,-0.769696,-0.1326,-0.625593,-0.069952,-0.715342,-0.867161,-0.365608,-0.994422,0
-0.878244,-0.023769,3.253501,-1.849444,2.242798,-0.302409,0.008898,-0.844721,-1.162747,1.827347,-0.332051,-1.000343,0.12158,1.404082,-0.456329,-1.337864,0.427268,-2.336916,0.286249,0.379315,8
1.554792,0.936015,1.897252,2.87468,1.274742,-1.599228,0.080851,-1.877799,-0.860587,1.229202,0.144527,-0.572326,-0.018976,0.451125,-0.475127,0.507487,0.834842,-1.851095,-0.498657,-0.288189,1
-1.647947,5.250243,0.34531,-1.877331,0.287984,0.041459,0.393105,-0.287593,1.52896,-0.251255,-0.674855,-0.063517,-1.024353,1.370473,-1.082579,-0.086705,0.332456,-0.727132,-0.451914,-1.16201,9
-1.267232,0.732082,-0.691906,1.56209,0.737408,-1.290458,1.529071,1.431903,-1.033236,0.355726,-0.114795,-2.25586,-0.154771,-1.136767,0.849396,-1.138911,-0.862198,1.647063,0.441899,-0.602358,5
-1.642346,0.81933,-2.565007,2.607516,-0.039103,-0.800781,0.621124,0.688518,-1.291425,-0.109451,0.242627,-1.360285,0.38765,0.715653,-0.087796,-1.170914,-0.694266,-0.768604,-0.506553,-0.860834,9
-0.651344,-5.754337,3.768826,2.907994,-5.583036,2.892549,-1.090673,0.407288,1.969315,-0.135746,0.048076,-3.211881,-6.030993,0.674875,-1.795681,0.976599,-2.493638,-0.155641,0.553194,1.579806,6
6.632136,-0.465757,0.197529,1.010561,0.528534,0.429166,1.34104,0.92377,1.506461,1.634798,-0.255353,0.828116,0.305377,0.399894,-0.585324,0.213489,-0.648271,-0.765176,-0.476432,-0.651389,4
-0.922581,-1.246765,-1.890228,3.123614,-1.421316,-0.31007,-0.217316,0.311187,-0.111991,0.938191,1.968244,-0.202592,0.453203,1.222645,-0.249533,-0.26347,1.388311,-0.977439,-0.550966,-0.683396,9
-3.650513,-0.297213,0.231403,-0.235214,-1.37189,0.105077,1.366699,-1.935927,2.019019,-0.773151,0.372242,1.525258,1.913645,-0.239082,0.390451,0.808757,0.950911,0.029832,0.164527,0.927124,2
-2.472277,-1.831562,-2.193842,2.663615,1.048361,2.732038,-1.316284,-0.96455,-1.776703,0.90027,0.631304,-0.051554,-0.640845,-0.327896,0.068637,-0.8424,0.391694,-0.1069,0.37813,0.583997,3
0.075539,-4.384075,0.061889,-1.493495,-2.229839,0.640747,-1.98344,2.532791,-0.118368,-0.591436,0.455074,0.619196,1.585929,-0.41639,0.674401,-0.056562,0.580476,-0.489947,-0.408462,-0.553662,6
-1.415194,0.424286,-0.783458,0.025287,0.861662,-0.9411,-0.289585,1.441671,-1.452182,-2.741154,-0.712443,0.785347,1.026838,1.458536,-0.297363,0.161161,-2.063776,-1.885735,-0.472947,1.070791,8
-5.123872,0.583889,-2.396917,1.912109,1.831798,1.937086,0.506915,1.34699,0.101809,1.484335,0.908755,-0.033981,-0.867933,-0.270237,-0.64199,0.552949,0.071131,-0.313181,-0.221876,0.18532,3
4.595507,1.745044,1.371655,3.844473,1.13356,-0.323636,0.367298,0.899953,1.107154,0.211646,-1.119944,1.335391,-0.027984,1.165155,-1.214035,0.439087,0.321893,-2.024291,-0.501125,0.773687,1
6.491699,5.973967,-0.398021,1.141328,-5.115971,5.588508,7.611596,0.109057,-4.890532,3.503509,0.450648,2.849327,0.028628,0.467675,-0.931727,-0.490059,0.479512,1.224354,0.931961,1.570947,9
-3.626099,1.578165,0.407192,1.35636,2.2762,1.173945,0.731932,1.38631,0.432234,1.996219,0.149703,-0.867012,-0.383585,-1.496058,0.077782,0.7973,-0.211828,-0.259604,-0.75929,-0.197079,3
-6.73872,0.417297,1.862517,-0.878739,0.445289,1.817878,1.618412,-0.411578,1.618834,1.245239,0.386133,1.696341,0.722072,-0.686824,-0.779451,1.774905,0.810363,-0.071501,-0.700518,-0.189167,2
1.620923,0.120195,2.144283,-1.999928,1.657382,0.954793,-3.251363,-0.553161,1.144953,2.001624,2.399318,-0.462436,0.188708,-0.273138,0.34331,-0.224546,0.534889,0.655286,1.008162,1.958644,7
0.813556,3.148692,2.437666,-0.637226,-0.101922,0.798481,-0.886719,-1.598835,-0.364502,1.957816,2.350934,0.128769,0.10844,2.560721,-0.3823,-0.892988,-0.534395,0.979403,0.106472,-0.860631,7
3.106245,3.296804,-2.436671,1.434024,-0.070576,-1.123807,1.113543,-2.478594,-0.372284,0.914341,-0.439974,-1.487293,-2.064261,0.982,-0.654533,-0.838563,0.25696,0.674477,0.287918,-1.519533,9
1.53241,3.786609,0.551151,-1.039626,-0.36728,1.710093,-3.927628,0.54522,2.075271,-1.100897,0.306727,0.445126,0.800368,-0.397527,0.881746,-0.073189,-0.604426,0.357338,0.011573,-0.164023,7
-2.11805,2.565135,1.48916,-2.815502,1.325534,-0.410086,-0.77153,0.035316,-1.409512,-0.320423,-0.903098,-0.765633,-1.094041,1.459494,-1.016671,-0.439984,-1.274437,-0.453495,-0.627384,-0.660641,8
-0.403752,-0.825954,4.056659,-2.514489,11.564754,10.283929,3.8709,-2.904374,-6.371992,-16.631469,-1.097174,-2.724799,-15.960645,13.11419,27.086719,10.51562,23.65734,-8.955275,-1.259703,-5.775448,2
-3.645172,5.232976,0.078109,-1.428302,1.751702,1.23186,1.088168,0.559469,1.418776,-0.399403,-1.001104,0.487198,0.143113,-0.034466,-0.776601,0.994598,-1.788591,-1.188782,-1.07596,-0.877341,3
-3.33239,-1.237724,3.387441,0.368674,-1.423875,0.937641,0.962257,-2.245314,-0.167518,0.393385,-0.835132,0.209398,1.435236,-0.513088,0.717262,-1.146337,1.042133,0.60663,0.30489,-0.469225,2
-1.148493,-0.251594,-2.865348,0.780384,0.155191,-1.559263,0.230249,0.742015,0.494851,0.898174,2.057377,-0.652671,0.959817,0.508504,0.404399,-0.408943,0.72721,-0.405869,0.418725,1.179184,9
-0.624715,-1.390011,-0.685272,-0.133081,-0.219888,-2.450746,1.499705,0.260793,-1.035746,1.52215,1.257062,-2.49287,0.032746,-0.317284,0.586724,-0.550652,1.172703,-0.90425,0.337703,0.095487,3
-0.394035,0.137016,4.66697,-0.445176,0.52454,-0.848637,-0.701127,-1.049817,-1.79067,1.137659,0.9528,-0.388948,-0.396252,-0.133846,0.055709,-0.475908,0.085863,1.887799,0.583044,-0.506296,1
5.141798,-4.015859,0.50589,0.894168,3.044081,1.366603,0.055664,2.037007,1.667397,0.217815,-1.202083,0.989167,0.142243,-1.346863,0.344647,0.090676,-0.359831,0.11496,0.681904,1.646943,4
-2.711938,-1.792432,1.173704,1.213258,-4.086934,-1.656608,2.742385,-3.648965,3.582259,-2.520517,0.029048,-0.279992,-0.646167,0.495547,-0.211992,2.170354,-0.700972,-1.078087,-0.407412,2.802635,2
5.048849,2.568178,-1.177718,1.519258,-1.539096,-0.130318,1.575996,2.246247,0.851697,-0.811549,-2.204292,1.065255,-0.708242,1.104594,-0.796161,-1.235938,1.176714,0.132944,0.001698,-1.170238,9
3.53292,4.556784,0.259473,-0.014855,-1.758006,0.266614,-0.818106,0.410273,1.013054,-0.94786,-0.450318,-0.366389,-0.313326,0.449446,0.26245,-0.702389,-0.0126,0.229117,-0.015663,-1.71388,7
0.135978,-4.926575,1.154892,-1.38842,-1.804669,0.133682,-0.91256,1.976991,-0.407616,0.23136,0.066949,-0.068259,1.148982,-0.250502,0.15758,-0.066122,0.91282,-1.319431,-0.31593,-0.426764,6
-1.127139,-1.123,-2.498993,2.336413,-0.175608,-1.205676,0.908657,-0.181196,-0.26482,1.955363,2.194715,-0.918678,0.241857,0.948449,-0.209299,-0.368793,1.449017,-0.960057,0.264356,0.110798,9
5.178443,-0.507301,0.170788,-0.56097,-0.570928,-1.019246,1.938342,0.245748,0.897512,1.65016,1.243958,-0.631161,0.985936,0.833581,0.403873,0.205634,-1.06346,-0.565573,-0.808082,-1.36945,4
2.02743,-3.229052,-2.795098,-0.938448,0.471608,-0.407465,-0.722672,-2.701976,-0.714185,1.357676,-0.131058,0.082216,-0.733919,-0.260573,-0.968392,1.173653,0.505317,-1.24322,-0.590913,0.220708,0
-2.238939,0.698788,-0.086945,-1.270804,1.905938,-0.526376,2.123972,2.930209,-0.157849,1.090154,-1.466764,-2.801222,-0.893448,-1.267828,0.326008,-0.354936,-1.378792,-0.05679,-0.853992,-1.039457,5
8.416742,8.007035,0.258179,-0.719363,-8.153945,8.274457,8.707834,2.230569,-6.757812,4.397799,1.384541,4.051784,0.778011,-1.164169,-0.756444,1.703419,0.567715,0.392192,0.832151,4.322803,7
-0.435723,-0.18121,-0.932396,2.04416,-0.132155,-1.165903,-0.724559,0.879107,-1.6564,-0.590163,0.296145,-0.069858,-0.791063,0.444566,-0.587478,0.247504,0.336488,-0.066895,-0.517356,-0.087478,8
-0.788777,-1.39226,3.933998,-1.099837,0.890293,-1.435076,0.267579,-0.686771,-1.936691,1.4094,0.098936,-0.702102,0.511944,1.046082,-0.532266,-0.809145,0.459065,-0.978908,0.415895,0.594588,1
-1.713389,0.600411,-0.042361,-2.414536,0.169964,-2.201522,1.621219,3.146321,0.739309,-0.50083,0.587739,-1.75782,1.108592,-0.720998,0.726086,0.49637,-1.505244,0.049548,0.378324,0.279088,5
-0.602614,0.645013,3.567689,0.272276,1.553191,-1.146351,-0.495933,-1.343284,-1.945614,0.589365,-0.334471,-0.411257,-0.19649,0.886498,-0.766741,-0.075535,-0.433577,-0.769601,-0.28066,0.362878,1
2.083914,-1.980333,-3.619373,-0.415701,0.792493,0.068854,-0.161339,-1.863641,-0.101643,0.138138,-1.216262,0.330587,-0.573792,-0.572453,-0.167757,0.319343,-0.183393,0.407566,-0.335863,-0.243965,0
1.601438,-0.3225,1.406501,-2.851247,-0.270204,-3.435523,0.830702,0.253127,0.330116,-0.636806,-0.283149,-0.89217,-0.29391,-0.750414,0.152274,1.099584,-0.518408,1.165559,-0.570331,0.446037,5
-4.777983,-0.250805,2.340483,0.877657,-2.302468,1.367509,-0.144811,-3.131585,0.501562,-1.931566,-0.576026,0.425676,0.735821,0.489719,0.19123,0.144118,-1.18382,-0.102877,-0.328998,0.842932,2
-0.483948,-0.206241,-1.944131,0.139142,-0.316978,-1.86605,0.447239,1.543693,-0.237279,0.758033,1.064701,-2.462166,-0.537427,-0.638652,0.637674,-0.018676,0.485861,0.395292,0.04417,0.086076,5
3.824335,-1.716389,2.173694,-0.097459,1.857867,-0.108463,-0.3892,-1.290055,1.33923,0.984654,-0.415876,0.435694,0.783127,-0.894793,0.348041,-0.326036,0.542928,-0.0468,0.69326,0.769897,4
-4.796209,0.459245,-2.215644,2.185237,1.703619,2.325907,-0.044316,1.240249,0.275834,1.684927,1.52989,0.008354,-0.147748,-0.7107,-0.227144,0.957211,0.135635,-1.048941,-0.167741,0.565465,3
2.095157,-0.934463,1.257293,-3.059539,-1.419281,-1.856415,0.032666,-0.62848,1.759399,0.424651,0.549971,-0.663222,2.376173,0.480484,1.140639,-1.162701,0.826939,-1.121863,0.12297,-0.560122,4
-0.815089,-0.239519,-0.411327,0.448817,-0.935866,-0.079615,-1.562258,0.797997,-1.253115,-1.825847,-0.167776,0.724498,1.427091,1.093947,0.028843,-0.302249,-1.148765,-0.862105,-0.832093,-0.803886,8
-0.210316,-4.114919,1.418017,-0.122245,-1.280257,0.401173,-0.840915,2.321549,-1.622046,1.136058,0.150515,-0.850208,0.728743,-0.245317,0.2241,-0.946422,0.741805,-1.257693,-0.001854,-1.353248,6
-0.384643,-0.014082,4.463838,0.212301,0.743249,-0.474252,-1.401625,-1.152299,-2.246792,0.808141,0.72219,0.312425,-0.42312,0.280306,-0.38244,-0.299185,-0.192639,1.356678,0.152627,-0.486333,1
-0.974312,0.675058,0.864603,-0.125308,0.67357,-1.911913,0.702245,-0.218907,-1.946053,0.393389,-0.706951,-2.398921,-0.29236,-0.991516,0.295188,-0.028655,-0.423604,-0.18035,-0.171768,-0.16183,5
-0.699005,-3.437245,-3.50098,-1.351804,-0.708886,-0.626324,0.125678,-2.392736,0.501142,0.402505,0.580092,2.198823,-0.531235,0.499258,-1.251918,1.700655,1.53094,0.459338,-0.171248,0.659038,0
1.803448,-1.479069,-3.167514,-2.068222,0.308619,-0.605817,-0.121825,-2.307375,-0.285869,0.462292,-1.216351,-0.561082,0.06084,-0.603248,-0.081653,-0.015403,-0.289249,-0.628135,-0.323137,-0.272646,0
0.270997,0.904172,0.596227,-0.010108,1.445321,-0.539743,-0.166489,-2.311326,-2.196167,0.671822,-1.262985,-0.228563,-1.090808,1.033457,-0.892648,-1.477885,-0.119629,0.680137,0.489816,-0.338434,8
0.1894,-5.143781,0.775639,1.611033,-2.376904,1.009407,-1.923893,1.582847,-0.93996,1.234385,1.587645,-2.625563,-4.613013,0.502474,-1.802268,1.197531,-0.864569,-0.472599,0.021597,1.30546,6
-4.74487,3.232118,1.229025,-6.574147,3.080146,2.043808,2.009959,4.901378,3.181369,2.611909,-2.767715,0.42577,-5.316173,1.22947,-3.126686,1.294161,0.847786,0.780948,-2.745661,-3.117668,5
0.373138,-4.371364,-0.795698,0.905416,-2.931516,0.85258,-2.803555,1.558404,-0.236274,1.572705,2.724003,-3.774753,-5.488148,1.498039,-2.07685,1.451265,-1.47578,-1.572226,-0.04667,2.121595,6
-3.682813,-1.114749,2.031895,-1.207603,-0.614265,-0.491038,1.679301,-0.562009,0.210279,0.109567,-0.091161,0.952716,1.337518,0.575129,0.00185,-0.365554,1.153237,0.327158,0.450148,0.249393,2
0.692761,-4.372074,0.052835,0.249713,-1.819981,0.934805,-1.664952,2.167015,-0.536849,0.586125,0.267108,-0.045734,1.026095,-1.086283,0.733736,-0.056684,1.089913,-0.831509,-0.217335,-1.300523,6
-5.692335,-1.639448,2.805249,-1.256497,0.069182,2.373983,1.97014,-0.460606,-0.018425,0.816416,-1.491366,0.646054,0.619573,0.356515,-0.037257,-0.939038,0.991197,-0.776396,-0.67214,-1.043313,2
0.93689,5.920567,0.326834,-1.025169,-1.021417,1.151745,-2.901022,-0.463593,0.691394,-0.439146,0.282749,-0.629135,-0.709417,0.529842,0.072984,-0.381572,-0.036941,0.165306,0.057794,-0.47375,7
-1.348275,-1.030026,-2.2015,1.79966,-2.46279,0.151729,-1.032568,1.912666,1.271843,-1.181411,1.96817,1.005531,1.211713,0.710006,0.505961,0.36042,0.748802,0.06414,-0.497785,-0.455642,9
5.03206,-1.004756,1.091623,0.607127,0.2868,-1.009178,0.252417,0.969841,2.284845,0.982577,0.09048,0.381446,0.672008,0.0896,0.359028,0.197255,0.342166,0.020887,-0.283487,-0.824095,4
-0.231387,-1.282146,4.5495,0.552578,0.29046,-1.665484,0.327538,-0.679895,-1.644944,0.56497,0.100468,0.176032,0.099076,1.02088,-0.686989,0.050703,0.276495,0.018793,-0.232389,0.054249,1
1.368906,-3.877309,0.606458,0.728231,-0.533851,0.155394,-1.475733,1.204547,-0.924623,0.888435,0.527857,-0.511482,-1.128198,-0.399809,-0.684042,1.203,0.904411,-0.662235,-0.619032,-0.062572,6
-0.375703,-4.421274,0.131268,-1.319535,-2.103859,1.14043,-1.520115,2.282905,0.129081,-0.344316,-0.121121,0.604044,1.716067,-0.14781,0.768505,-0.532279,0.957809,-0.929557,-0.111301,-0.447489,6
0.364645,-1.508194,3.878819,-1.332389,0.872001,-1.654543,-0.372879,-0.563779,-1.972458,0.546602,0.058457,-0.167469,-0.738987,0.467429,-0.792015,0.217209,-0.336765,1.128384,0.02153,0.311362,1
-1.663377,3.000992,0.80576,-2.770736,0.295189,-0.645791,-1.571719,-0.965943,-1.468084,-1.124131,-0.227578,-0.69748,-0.187202,1.256462,-0.589945,-0.120499,-1.024647,-0.853001,-0.235836,0.005763,8
1.46634,5.141676,-0.376622,-0.242188,-0.564154,0.302668,-1.446563,-0.807502,0.971112,-0.601526,0.279113,-0.90219,-0.089883,1.124571,0.342217,-0.878204,-0.975368,0.231427,0.166127,-0.90857,7
